screen_name,created_at,text,retweet_count,favorite_count,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
seattletimes,2020-05-16T00:41:30Z,"RT @jontalton: Shutting down the economy to combat Covid-19 was relatively easy. When it's safe to reopen, the revival will be long and difficult: https://t.co/FA8xnZNqX2 

My @seattletimes column.",17,0,,jontalton,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",TweetDeck,en,1261456708951367681
seattletimes,2020-05-16T00:18:39Z,"Sister Helen Prejean recalls the grueling self-scrutiny of writing “Dead Man Walking,” which inspired the 1995 film of the same name. Prejean will host a livestreamed Town Hall talk May 22. https://t.co/rP08gRwiEk",2,7,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261450956165783553
seattletimes,2020-05-15T23:59:52Z,"“I thought because I grew up in Seattle, I thought that the weather [in L.A.] would be very difficult to adapt to. Like I just cut all my clothes in half. I didn’t know how to dress for the heat."" - legend, icon @perfumegenius https://t.co/Kb3TpfSJ42",3,11,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261446232058159104
seattletimes,2020-05-15T23:35:07Z,"For the next round of Moira's Book Club, we picked a category from Summer Book Bingo (presented by Seattle Public Library and Seattle Arts &amp; Lectures). Vote for which book you want to read! https://t.co/kF7OpxoGot",1,7,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261440001226584064
seattletimes,2020-05-15T23:17:22Z,"Here are some of the daily delights helping our features staffers get through their stay-at-home days. (Animal Crossing is mentioned twice, in case anyone was wondering.) https://t.co/FHMgt0DyUw",1,7,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261435533785530381
seattletimes,2020-05-15T23:02:06Z,"BREAKING: J.C. Penney files for bankruptcy. The 118-year-old company said late Friday it will be closing some of its stores. It operates 850 stores and it has nearly 90,000 workers.  https://t.co/1ZuVH1lNCq",30,32,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261431691018506243
seattletimes,2020-05-15T22:53:23Z,"BREAKING: 178 new coronavirus cases have been confirmed in Washington, bringing total cases to 17,951, including 992 deaths, the state Department of Health says.

Live updates here: https://t.co/oGAqtNf5gT",13,18,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261429500274978817
seattletimes,2020-05-15T22:42:52Z,"A corrections employee at the Snohomish County Jail and eight inmates have been arrested in connection with a plot to smuggle narcotics into the jail, sheriff’s officials said. https://t.co/zCsOhrGATl",5,10,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261426852263944195
seattletimes,2020-05-15T22:24:14Z,"Without federal aid, local officials say, the $1.8 billion Washington State Convention Center expansion in Seattle could be out of money by the end of the year, putting 1,000 people out of work. https://t.co/wD396A0XCH",7,6,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261422164785287168
seattletimes,2020-05-15T22:06:39Z,"Five sailors on the aircraft carrier sidelined in Guam due to a COVID-19 outbreak have gotten the virus for the second time and have been taken off the ship, according to the Navy.  https://t.co/N0aKZ2Ei4s",21,22,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261417738205085698
seattletimes,2020-05-15T21:44:58Z,"More tribal casinos are opening around the region, with precautions in place because of the coronavirus pandemic.

 https://t.co/J4HYBGxMEJ",4,7,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261412281956499457
seattletimes,2020-05-15T21:26:15Z,"Perkins Coie, a source of high-powered, high-priced legal help for corporate clients from U.S. to Asia, is among the big law firms now cutting costs, though it hasn’t resorted to the more drastic steps of some others. https://t.co/Adj0ejy2oT",10,11,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261407572285722624
seattletimes,2020-05-15T21:09:49Z,"When the owner of Seattle's Bop Street Records announced that the store would close at the end of June, he wasn't sure how he would sell his enormous collection of 500,000 recordings. But now a nonprofit has agreed to purchase the entire collection. https://t.co/3Brywh9c10",55,125,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261403437905911808
seattletimes,2020-05-15T20:57:57Z,"The latest cutback in flights by Seattle-based Alaska Airlines temporarily ends service to San Jose, Los Angeles and San Diego from Paine Field in Everett. https://t.co/xWXUx1aRqn #aviation",3,9,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261400448449142785
seattletimes,2020-05-15T20:41:00Z,"NEW: A 28-year-old Kitsap County jail inmate has died after suffering critical injuries a week ago during a violent confrontation with jail guards in his cell, according to the Washington State Patrol.(via @stimesmcarter) 
https://t.co/vQVZKeKOEF",1,5,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261396182456246279
seattletimes,2020-05-15T20:34:54Z,"If the coronavirus pandemic continues through the summer and into next winter, Edmonds-based Rick Steves will have to scale back his employees' hours, but he has come up with a plan to keep everyone employed for at least two years. https://t.co/J0GWZZAtho",9,56,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261394649693880320
seattletimes,2020-05-15T20:09:44Z,"Now that Washington state is allowing restaurants and bars to serve cocktails to-go, check out these 5 great Seattle-area spots recommended by our drinks writer. https://t.co/5VOsWh6aUX",2,20,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261388317007978497
seattletimes,2020-05-15T19:51:31Z,"NEW: The notion that a Snohomish County man diagnosed with COVID-19 in mid-January represents America’s Patient Zero for the novel coronavirus is “clearly false,” the county’s top public-health official said Friday. https://t.co/RvDSLyA7nv",15,20,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",TweetDeck,en,1261383729198452736
seattletimes,2020-05-15T19:50:18Z,"Just how close are sports to returning? The @SeaTimesSports crew discusses the latest news in a live roundtable chat, starting soon!

Watch here: https://t.co/thE8oQN7Cb",0,1,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261383424851374080
seattletimes,2020-05-15T19:35:27Z,"“The pandemic isn’t going away, coronavirus isn’t going away, so why are they taking away these two dollars from us? It’s absurd,” Ralphs cashier Dionna Richardson said as companies move to end ""hero bonuses"" and ""appreciation pay.""  https://t.co/M5zQbUkjLN",10,28,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261379686942142464
seattletimes,2020-05-15T19:31:48Z,"New Seahawks CB Quinton Dunbar had yet to turn himself in to Florida police as of noon Friday, a day after a warrant was issued for his arrest on four counts of armed robbery. https://t.co/qlR3RM7HII",0,3,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261378769706790914
seattletimes,2020-05-15T19:19:13Z,"Progressive and conservative lawmakers are increasingly pushing for the government to guarantee workers’ incomes, signaling how profoundly the economic debate has shifted during the pandemic. https://t.co/k7MeN5qtqm",9,11,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261375603242041344
seattletimes,2020-05-15T19:00:14Z,"Girls across the nation struggle to get feminine products, and schools being closed can make that even harder. Eighth graders Izzy Masias and Audrey Williams are trying to solve that. Speak with them today at 1 pm on @educationlab live! https://t.co/bFnNvx5h1e https://t.co/PPMCHZ6gCF",1,6,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261370825510395906
seattletimes,2020-05-15T18:48:36Z,Voters in Portland will be asked Tuesday to approve taxes on personal income and business profits that would raise $2.5 billion over a decade to fight homelessness even as the state grapples with the coronavirus and its worst recession in years.  https://t.co/UeWV4D2Fer,4,10,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261367895738572800
seattletimes,2020-05-15T18:33:50Z,"With a bush decorated with a mask and a neighborhood set out to make a small difference, Mike Fletcher and his neighbors have started a mask donation site for their Greenwood community. (via @amandamsnyder)
https://t.co/h5ygSHFjCZ",6,23,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261364180352790529
seattletimes,2020-05-15T18:17:42Z,"Throughout Friday, on this page, we’ll be posting updates from Seattle Times journalists and others on the pandemic and its effects on the Seattle area, the Pacific Northwest and the world. https://t.co/gGrIB91tKF",4,6,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1261360119733874688
